secondaryidentifier,symbol,briefdescription,primaryidentifier,length,id,name,scoretype,score,description,chromosomeid,chromosomelocationid,organismid,downstreamintergenicregionid,upstreamintergenicregionid,sequenceid,sequenceontologytermid,class
gene.66458,,,PFI1685w,1914,2050432,,,,,2048348,2050431,1000026,,,5000726,1000081,org.intermine.model.bio.Gene
gene.66469,,,PFI1695c,582,2050447,,,,,2048348,2050446,1000026,,,5000732,1000081,org.intermine.model.bio.Gene
gene.65261,,,PFI0495w,9210,2050454,,,,,2048348,2050453,1000026,,,5000734,1000081,org.intermine.model.bio.Gene
gene.66083,,,PFI1325w,676,2050461,,,,,2048348,2050460,1000026,,,5000736,1000081,org.intermine.model.bio.Gene
gene.66107,,,PFI1350c,1231,2050470,,,,,2048348,2050469,1000026,,,5000739,1000081,org.intermine.model.bio.Gene
gene.66119,,,PFI1360c,939,2050485,,,,,2048348,2050484,1000026,,,5000745,1000081,org.intermine.model.bio.Gene
gene.66488,,,PFI1715w,1105,2050492,,,,,2048348,2050491,1000026,,,5000747,1000081,org.intermine.model.bio.Gene
gene.65339,,,PFI0570w,3258,2050501,,,,,2048348,2050500,1000026,,,5000750,1000081,org.intermine.model.bio.Gene
gene.65768,,,PFI1025w,1771,2050508,,,,,2048348,2050507,1000026,,,5000752,1000081,org.intermine.model.bio.Gene
gene.66173,,,PFI1420w,600,2050517,,,,,2048348,2050516,1000026,,,5000755,1000081,org.intermine.model.bio.Gene
gene.66224,,,PFI1463w,1234,2050524,,,,,2048348,2050523,1000026,,,5000757,1000081,org.intermine.model.bio.Gene
gene.66248,,,PFI1480w,3730,2050539,,,,,2048348,2050538,1000026,,,5000763,1000081,org.intermine.model.bio.Gene
gene.66258,,,PFI1485c,4047,2050560,,,,,2048348,2050559,1000026,,,5000772,1000081,org.intermine.model.bio.Gene
gene.65416,,,PFI0655c,709,2050567,,,,,2048348,2050566,1000026,,,5000774,1000081,org.intermine.model.bio.Gene
gene.65438,,,PFI0680c,2963,2050576,,,,,2048348,2050575,1000026,,,5000777,1000081,org.intermine.model.bio.Gene
gene.65868,,,PFI1115c,2194,2050585,,,,,2048348,2050584,1000026,,,5000780,1000081,org.intermine.model.bio.Gene
gene.66284,,,PFI1505c,2736,2050610,,,,,2048348,2050609,1000026,,,5000791,1000081,org.intermine.model.bio.Gene
gene.66290,,,PFI1515w,1019,2050617,,,,,2048348,2050616,1000026,,,5000793,1000081,org.intermine.model.bio.Gene
gene.66299,,,PFI1525w,1225,2050628,,,,,2048348,2050627,1000026,,,5000797,1000081,org.intermine.model.bio.Gene
gene.65934,,,PFI1180w,4090,2050639,,,,,2048348,2050638,1000026,,,5000801,1000081,org.intermine.model.bio.Gene
gene.66339,,,PFI1560c,4303,2050648,,,,,2048348,2050647,1000026,,,5000804,1000081,org.intermine.model.bio.Gene
gene.66346,,,PFI1565w,1365,2050661,,,,,2048348,2050660,1000026,,,5000809,1000081,org.intermine.model.bio.Gene
gene.64899,,,PFI0170w,4155,2050674,,,,,2048348,2050673,1000026,,,5000814,1000081,org.intermine.model.bio.Gene
gene.64738,,,PFI0020w,1187,2050681,,,,,2048348,2050680,1000026,,,5000816,1000081,org.intermine.model.bio.Gene
gene.65002,,,PFI0265c,4050,2050690,,,,,2048348,2050689,1000026,,,5000819,1000081,org.intermine.model.bio.Gene
gene.64779,,,PFI0060c,213,2050709,,,,,2048348,2050708,1000026,,,5000827,1000081,org.intermine.model.bio.Gene
gene.64787,,,PFI0070w,1218,2050716,,,,,2048348,2050715,1000026,,,5000829,1000081,org.intermine.model.bio.Gene
gene.64792,,,PFI0075w,1338,2050725,,,,,2048348,2050724,1000026,,,5000832,1000081,org.intermine.model.bio.Gene
gene.64797,,,PFI0080w,1014,2050734,,,,,2048348,2050733,1000026,,,5000835,1000081,org.intermine.model.bio.Gene
gene.64802,,,PFI0085c,593,2050743,,,,,2048348,2050742,1000026,,,5000838,1000081,org.intermine.model.bio.Gene
gene.64840,,,PFI0120c,1996,2050752,,,,,2048348,2050751,1000026,,,5000841,1000081,org.intermine.model.bio.Gene
gene.65103,,,PFI0365w,2681,2050763,,,,,2048348,2050762,1000026,,,5000845,1000081,org.intermine.model.bio.Gene
gene.65599,,,PFI0855w,2046,2050772,,,,,2048348,2050771,1000026,,,5000848,1000081,org.intermine.model.bio.Gene
gene.66021,,,PFI1265w,5265,2050779,,,,,2048348,2050778,1000026,,,5000850,1000081,org.intermine.model.bio.Gene
gene.66422,,,PFI1640c,1121,2050786,,,,,2048348,2050785,1000026,,,5000852,1000081,org.intermine.model.bio.Gene
gene.66428,,,PFI1645c,1929,2050799,,,,,2048348,2050798,1000026,,,5000857,1000081,org.intermine.model.bio.Gene
gene.65230,,,PFI0460w,1470,2050806,,,,,2048348,2050805,1000026,,,5000859,1000081,org.intermine.model.bio.Gene
gene.66492,,,PFI1720w,1831,2050813,,,,,2048348,2050812,1000026,,,5000861,1000081,org.intermine.model.bio.Gene
gene.66496,,,PFI1725w,810,2050822,,,,,2048348,2050821,1000026,,,5000864,1000081,org.intermine.model.bio.Gene
gene.66513,,,PFI1735c,2325,2050831,,,,,2048348,2050830,1000026,,,5000867,1000081,org.intermine.model.bio.Gene
gene.65275,,,PFI0515w,1399,2050840,,,,,2048348,2050839,1000026,,,5000870,1000081,org.intermine.model.bio.Gene
gene.65287,,,PFI0525w,1344,2050859,,,,,2048348,2050858,1000026,,,5000878,1000081,org.intermine.model.bio.Gene
gene.65314,,,PFI0545w,594,2050866,,,,,2048348,2050865,1000026,,,5000880,1000081,org.intermine.model.bio.Gene
gene.65728,,,PFI0985c,1805,2050873,,,,,2048348,2050872,1000026,,,5000882,1000081,org.intermine.model.bio.Gene
gene.65752,,,PFI1005w,1120,2050894,,,,,2048348,2050893,1000026,,,5000891,1000081,org.intermine.model.bio.Gene
gene.66139,,,PFI1385c,2448,2050909,,,,,2048348,2050908,1000026,,,5000897,1000081,org.intermine.model.bio.Gene
gene.66145,,,PFI1390w,1509,2050920,,,,,2048348,2050919,1000026,,,5000901,1000081,org.intermine.model.bio.Gene
gene.66154,,,PFI1395w,675,2050937,,,,,2048348,2050936,1000026,,,5000908,1000081,org.intermine.model.bio.Gene
gene.66167,,,PFI1410c,4506,2050944,,,,,2048348,2050943,1000026,,,5000910,1000081,org.intermine.model.bio.Gene
gene.66170,,,PFI1415w,2463,2050951,,,,,2048348,2050950,1000026,,,5000912,1000081,org.intermine.model.bio.Gene
gene.66572,,,PFI1795c,872,2050958,,,,,2048348,2050957,1000026,,,5000914,1000081,org.intermine.model.bio.Gene
gene.66196,,,PFI1440w,2145,2050967,,,,,2048348,2050966,1000026,,,5000917,1000081,org.intermine.model.bio.Gene
gene.66200,,,PFI1445w,5305,2050974,,,,,2048348,2050973,1000026,,,5000919,1000081,org.intermine.model.bio.Gene
gene.66578,,,PFI1800w,1074,2050997,,,,,2048348,2050996,1000026,,,5000929,1000081,org.intermine.model.bio.Gene
gene.66592,,,PFI1815c,1265,2051004,,,,,2048348,2051003,1000026,,,5000931,1000081,org.intermine.model.bio.Gene
gene.66601,,,PFI1825w,1336,2051013,,,,,2048348,2051012,1000026,,,5000934,1000081,org.intermine.model.bio.Gene
gene.65372,,,PFI0610w,1869,2051022,,,,,2048348,2051021,1000026,,,5000937,1000081,org.intermine.model.bio.Gene
gene.65396,,,PFI0635c,1251,2051041,,,,,2048348,2051040,1000026,,,5000945,1000081,org.intermine.model.bio.Gene
gene.65812,,,PFI1065c,2078,2051056,,,,,2048348,2051055,1000026,,,5000951,1000081,org.intermine.model.bio.Gene
gene.66243,,,PFI1475w,5163,2051067,,,,,2048348,2051066,1000026,,,5000955,1000081,org.intermine.model.bio.Gene
gene.65409,,,PFI0645w,831,2051074,,,,,2048348,2051073,1000026,,,5000957,1000081,org.intermine.model.bio.Gene
gene.65900,,,PFI1140w,2295,2051087,,,,,2048348,2051086,1000026,,,5000960,1000081,org.intermine.model.bio.Gene
gene.65474,,,PFI0715w,566,2051094,,,,,2048348,2051093,1000026,,,5000962,1000081,org.intermine.model.bio.Gene
gene.65903,,,PFI1145w,2466,2051103,,,,,2048348,2051102,1000026,,,5000965,1000081,org.intermine.model.bio.Gene
gene.65907,,,PFI1150w,3315,2051110,,,,,2048348,2051109,1000026,,,5000967,1000081,org.intermine.model.bio.Gene
gene.66331,,,PFI1555w,1176,2051117,,,,,2048348,2051116,1000026,,,5000969,1000081,org.intermine.model.bio.Gene
gene.65503,,,PFI0755c,4257,2051132,,,,,2048348,2051131,1000026,,,5000975,1000081,org.intermine.model.bio.Gene
gene.64889,,,PFI0160w,9612,2051139,,,,,2048348,2051138,1000026,,,5000977,1000081,org.intermine.model.bio.Gene
gene.64919,,,PFI0180w,1901,2051150,,,,,2048348,2051149,1000026,,,5000981,1000081,org.intermine.model.bio.Gene
gene.64723,,,PFI0005w,7806,2051161,,,,,2048348,2051160,1000026,,,5000985,1000081,org.intermine.model.bio.Gene
gene.64978,,,PFI0235w,1886,2051170,,,,,2048348,2051169,1000026,,,5000988,1000081,org.intermine.model.bio.Gene
gene.64768,,,PFI0050c,1079,2051179,,,,,2048348,2051178,1000026,,,5000991,1000081,org.intermine.model.bio.Gene
gene.65090,,,PFI0350c,777,2051188,,,,,2048348,2051187,1000026,,,5000994,1000081,org.intermine.model.bio.Gene
gene.64829,,,PFI0110c,2102,2051195,,,,,2048348,2051194,1000026,,,5000996,1000081,org.intermine.model.bio.Gene
gene.64851,,,PFI0130c,1489,2051206,,,,,2048348,2051205,1000026,,,5001000,1000081,org.intermine.model.bio.Gene
gene.65107,,,PFI0370c,840,2051217,,,,,2048348,2051216,1000026,,,5001004,1000081,org.intermine.model.bio.Gene
gene.65566,,,PFI0815c,660,2051224,,,,,2048348,2051223,1000026,,,5001006,1000081,org.intermine.model.bio.Gene
gene.65964,,,PFI1215w,1770,2051231,,,,,2048348,2051230,1000026,,,5001008,1000081,org.intermine.model.bio.Gene
gene.65988,,,PFI1230c,1041,2051238,,,,,2048348,2051237,1000026,,,5001010,1000081,org.intermine.model.bio.Gene
gene.66377,,,PFI1590c,4400,2051245,,,,,2048348,2051244,1000026,,,5001012,1000081,org.intermine.model.bio.Gene
gene.65158,,,PFI0410c,8411,2051256,,,,,2048348,2051255,1000026,,,5001016,1000081,org.intermine.model.bio.Gene
gene.65602,,,PFI0860c,2463,2051299,,,,,2048348,2051298,1000026,,,5001036,1000081,org.intermine.model.bio.Gene
gene.65621,,,PFI0885w,1027,2051306,,,,,2048348,2051305,1000026,,,5001038,1000081,org.intermine.model.bio.Gene
gene.66002,,,PFI1245c,1763,2051323,,,,,2048348,2051322,1000026,,,5001045,1000081,org.intermine.model.bio.Gene
gene.66017,,,PFI1260c,1350,2051332,,,,,2048348,2051331,1000026,,,5001048,1000081,org.intermine.model.bio.Gene
gene.66432,,,PFI1650w,3171,2051339,,,,,2048348,2051338,1000026,,,5001050,1000081,org.intermine.model.bio.Gene
gene.66038,,,PFI1285w,3172,2051346,,,,,2048348,2051345,1000026,,,5001052,1000081,org.intermine.model.bio.Gene
gene.66066,,,PFI1305w,4100,2051363,,,,,2048348,2051362,1000026,,,5001059,1000081,org.intermine.model.bio.Gene
gene.66448,,,PFI1675w,915,2051372,,,,,2048348,2051371,1000026,,,5001062,1000081,org.intermine.model.bio.Gene
gene.65246,,,PFI0480w,4122,2051383,,,,,2048348,2051382,1000026,,,5001066,1000081,org.intermine.model.bio.Gene
gene.65687,,,PFI0940c,965,2051390,,,,,2048348,2051389,1000026,,,5001068,1000081,org.intermine.model.bio.Gene
gene.66090,,,PFI1335w,5245,2051399,,,,,2048348,2051398,1000026,,,5001071,1000081,org.intermine.model.bio.Gene
gene.66096,,,PFI1340w,2046,2051412,,,,,2048348,2051411,1000026,,,5001076,1000081,org.intermine.model.bio.Gene
gene.66099,,,PFI1345c,3532,2051419,,,,,2048348,2051418,1000026,,,5001078,1000081,org.intermine.model.bio.Gene
gene.66115,,,PFI1355w,1998,2051436,,,,,2048348,2051435,1000026,,,5001085,1000081,org.intermine.model.bio.Gene
gene.66518,,,PFI1740c,549,2051445,,,,,2048348,2051444,1000026,,,5001088,1000081,org.intermine.model.bio.Gene
gene.65749,,,PFI1000w,5559,2051454,,,,,2048348,2051453,1000026,,,5001091,1000081,org.intermine.model.bio.Gene
gene.65347,,,PFI0580c,1652,2051461,,,,,2048348,2051460,1000026,,,5001093,1000081,org.intermine.model.bio.Gene
gene.65772,,,PFI1030c,1243,2051470,,,,,2048348,2051469,1000026,,,5001096,1000081,org.intermine.model.bio.Gene
gene.65785,,,PFI1040c,7711,2051487,,,,,2048348,2051486,1000026,,,5001103,1000081,org.intermine.model.bio.Gene
gene.65795,,,PFI1045w,1625,2051506,,,,,2048348,2051505,1000026,,,5001111,1000081,org.intermine.model.bio.Gene
gene.66581,,,PFI1805w,1274,2051515,,,,,2048348,2051514,1000026,,,5001114,1000081,org.intermine.model.bio.Gene
gene.66606,,,PFI1830c,7758,2051524,,,,,2048348,2051523,1000026,,,5001117,1000081,org.intermine.model.bio.Gene
gene.65392,,,PFI0630w,1358,2051533,,,,,2048348,2051532,1000026,,,5001120,1000081,org.intermine.model.bio.Gene
gene.65827,,,PFI1080w,3211,2051542,,,,,2048348,2051541,1000026,,,5001123,1000081,org.intermine.model.bio.Gene
gene.65447,,,PFI0690c,3252,2051563,,,,,2048348,2051562,1000026,,,5001132,1000081,org.intermine.model.bio.Gene
gene.65880,,,PFI1120c,13081,2051570,,,,,2048348,2051569,1000026,,,5001134,1000081,org.intermine.model.bio.Gene
gene.65887,,,PFI1125c,1478,2051583,,,,,2048348,2051582,1000026,,,5001139,1000081,org.intermine.model.bio.Gene
gene.66273,,,PFI1500w,14356,2051598,,,,,2048348,2051597,1000026,,,5001145,1000081,org.intermine.model.bio.Gene
gene.65910,,,PFI1155w,1231,2051607,,,,,2048348,2051606,1000026,,,5001148,1000081,org.intermine.model.bio.Gene
gene.65917,,,PFI1165c,1210,2051616,,,,,2048348,2051615,1000026,,,5001151,1000081,org.intermine.model.bio.Gene
gene.65943,,,PFI1190w,3183,2051629,,,,,2048348,2051628,1000026,,,5001156,1000081,org.intermine.model.bio.Gene
gene.65497,,,PFI0745w,969,2051636,,,,,2048348,2051635,1000026,,,5001158,1000081,org.intermine.model.bio.Gene
gene.65535,,,PFI0795w,3711,2051643,,,,,2048348,2051642,1000026,,,5001160,1000081,org.intermine.model.bio.Gene
gene.64879,,,PFI0155c,1661,2051652,,,,,2048348,2051651,1000026,,,5001163,1000081,org.intermine.model.bio.Gene
gene.64895,,,PFI0165c,7842,2051671,,,,,2048348,2051670,1000026,,,5001171,1000081,org.intermine.model.bio.Gene
gene.64929,,,PFI0190w,563,2051680,,,,,2048348,2051679,1000026,,,5001174,1000081,org.intermine.model.bio.Gene
gene.64719,,,PFI0002w,450,2051689,,,,,2048348,2051688,1000026,,,5001177,1000081,org.intermine.model.bio.Gene
gene.64987,,,PFI0245c,846,2051698,,,,,2048348,2051697,1000026,,,5001180,1000081,org.intermine.model.bio.Gene
gene.64727,,,PFI0010c,1361,2051705,,,,,2048348,2051704,1000026,,,5001182,1000081,org.intermine.model.bio.Gene
gene.64760,,,PFI0040c,1377,2051714,,,,,2048348,2051713,1000026,,,5001185,1000081,org.intermine.model.bio.Gene
gene.65039,,,PFI0290c,3033,2051721,,,,,2048348,2051720,1000026,,,5001187,1000081,org.intermine.model.bio.Gene
gene.65057,,,PFI0305c,1737,2051728,,,,,2048348,2051727,1000026,,,5001189,1000081,org.intermine.model.bio.Gene
gene.65064,,,PFI0315c,2514,2051735,,,,,2048348,2051734,1000026,,,5001191,1000081,org.intermine.model.bio.Gene
gene.65977,,,PFI1225w,1746,2051742,,,,,2048348,2051741,1000026,,,5001193,1000081,org.intermine.model.bio.Gene
gene.66382,,,PFI1595c,477,2051765,,,,,2048348,2051764,1000026,,,5001203,1000081,org.intermine.model.bio.Gene
gene.65141,,,PFI0400c,2067,2051772,,,,,2048348,2051771,1000026,,,5001205,1000081,org.intermine.model.bio.Gene
gene.65179,,,PFI0415c,1524,2051793,,,,,2048348,2051792,1000026,,,5001214,1000081,org.intermine.model.bio.Gene
gene.65590,,,PFI0845w,1020,2051800,,,,,2048348,2051799,1000026,,,5001216,1000081,org.intermine.model.bio.Gene
gene.66013,,,PFI1255w,611,2051807,,,,,2048348,2051806,1000026,,,5001218,1000081,org.intermine.model.bio.Gene
gene.66396,,,PFI1610c,1465,2051816,,,,,2048348,2051815,1000026,,,5001221,1000081,org.intermine.model.bio.Gene
gene.65201,,,PFI0435c,3516,2051833,,,,,2048348,2051832,1000026,,,5001228,1000081,org.intermine.model.bio.Gene
gene.66056,,,PFI1295c,1991,2051848,,,,,2048348,2051847,1000026,,,5001234,1000081,org.intermine.model.bio.Gene
gene.66074,,,PFI1315c,3675,2051859,,,,,2048348,2051858,1000026,,,5001238,1000081,org.intermine.model.bio.Gene
gene.66483,,,PFI1710w,1800,2051868,,,,,2048348,2051867,1000026,,,5001241,1000081,org.intermine.model.bio.Gene
gene.65238,,,PFI0470w,3111,2051875,,,,,2048348,2051874,1000026,,,5001243,1000081,org.intermine.model.bio.Gene
gene.65678,,,PFI0935w,2057,2051882,,,,,2048348,2051881,1000026,,,5001245,1000081,org.intermine.model.bio.Gene
gene.65715,,,PFI0970c,3504,2051897,,,,,2048348,2051896,1000026,,,5001251,1000081,org.intermine.model.bio.Gene
gene.65719,,,PFI0975c,10146,2051906,,,,,2048348,2051905,1000026,,,5001254,1000081,org.intermine.model.bio.Gene
gene.65272,,,PFI0510c,5094,2051913,,,,,2048348,2051912,1000026,,,5001256,1000081,org.intermine.model.bio.Gene
gene.65759,,,PFI1010w,4065,2051920,,,,,2048348,2051919,1000026,,,5001258,1000081,org.intermine.model.bio.Gene
gene.65765,,,PFI1020c,1533,2051927,,,,,2048348,2051926,1000026,,,5001260,1000081,org.intermine.model.bio.Gene
gene.66534,,,PFI1755c,1295,2051934,,,,,2048348,2051933,1000026,,,5001262,1000081,org.intermine.model.bio.Gene
gene.66564,,,PFI1785w,1260,2051943,,,,,2048348,2051942,1000026,,,5001265,1000081,org.intermine.model.bio.Gene
gene.66569,,,PFI1790w,942,2051954,,,,,2048348,2051953,1000026,,,5001269,1000081,org.intermine.model.bio.Gene
gene.65317,,,PFI0550w,10033,2051961,,,,,2048348,2051960,1000026,,,5001271,1000081,org.intermine.model.bio.Gene
gene.65322,,,PFI0555c,3798,2051970,,,,,2048348,2051969,1000026,,,5001274,1000081,org.intermine.model.bio.Gene
gene.65780,,,PFI1035w,923,2051979,,,,,2048348,2051978,1000026,,,5001277,1000081,org.intermine.model.bio.Gene
gene.66180,,,PFI1430w,1906,2051990,,,,,2048348,2051989,1000026,,,5001281,1000081,org.intermine.model.bio.Gene
gene.66235,,,PFI1470c,6676,2052007,,,,,2048348,2052006,1000026,,,5001288,1000081,org.intermine.model.bio.Gene
gene.65420,,,PFI0660c,1629,2052024,,,,,2048348,2052023,1000026,,,5001295,1000081,org.intermine.model.bio.Gene
gene.66296,,,PFI1520w,918,2052035,,,,,2048348,2052034,1000026,,,5001299,1000081,org.intermine.model.bio.Gene
gene.66304,,,PFI1530c,1265,2052042,,,,,2048348,2052041,1000026,,,5001301,1000081,org.intermine.model.bio.Gene
gene.65462,,,PFI0705w,1873,2052055,,,,,2048348,2052054,1000026,,,5001306,1000081,org.intermine.model.bio.Gene
gene.65478,,,PFI0720w,1551,2052072,,,,,2048348,2052071,1000026,,,5001313,1000081,org.intermine.model.bio.Gene
gene.65488,,,PFI0735c,1602,2052079,,,,,2048348,2052078,1000026,,,5001315,1000081,org.intermine.model.bio.Gene
gene.65926,,,PFI1175c,1275,2052086,,,,,2048348,2052085,1000026,,,5001317,1000081,org.intermine.model.bio.Gene
gene.65940,,,PFI1185c,2097,2052103,,,,,2048348,2052102,1000026,,,5001324,1000081,org.intermine.model.bio.Gene
gene.65500,,,PFI0750c,2166,2052110,,,,,2048348,2052109,1000026,,,5001326,1000081,org.intermine.model.bio.Gene
gene.49288,MSA2,,PFB0300c,819,1000216,,,,,2028295,2028495,1000026,,,5001328,1000081,org.intermine.model.bio.Gene
gene.53971,RPS30,,PFB0885w,375,1000241,,,,,2028295,2030478,1000026,,,5001329,1000081,org.intermine.model.bio.Gene
gene.49538,SERA,,PFB0340c,3435,1000481,,,,,2028295,2028963,1000026,,,5001330,1000081,org.intermine.model.bio.Gene
gene.50491,RPL37A,,PFB0455w,585,1000536,,,,,2028295,2029369,1000026,,,5001331,1000081,org.intermine.model.bio.Gene
gene.53422,CDPK1,,PFB0815w,2225,1000556,,,,,2028295,2030169,1000026,,,5001332,1000081,org.intermine.model.bio.Gene
gene.50208,ISPF,,PFB0420w,879,1000617,,,,,2028295,2029446,1000026,,,5001333,1000081,org.intermine.model.bio.Gene
gene.50348,,,PFB0440c,1853,1004080,,,,,2028295,2028563,1000026,,,5001334,1000081,org.intermine.model.bio.Gene
gene.50387,,,PFB0445c,2075,1021824,,,,,2028295,2030099,1000026,,,5001335,1000081,org.intermine.model.bio.Gene
gene.50452,,,PFB0450w,246,1022816,,,,,2028295,2029816,1000026,,,5001336,1000081,org.intermine.model.bio.Gene
gene.50511,,,PFB0460c,7722,2028297,,,,,2028295,2028296,1000026,,,5001337,1000081,org.intermine.model.bio.Gene
gene.50901,,,PFB0500c,708,2028304,,,,,2028295,2028303,1000026,,,5001339,1000081,org.intermine.model.bio.Gene
gene.50942,,,PFB0505c,2447,2028311,,,,,2028295,2028310,1000026,,,5001341,1000081,org.intermine.model.bio.Gene
gene.51981,,,PFB0635w,1575,2028332,,,,,2028295,2028331,1000026,,,5001350,1000081,org.intermine.model.bio.Gene
gene.52248,,,PFB0670c,1884,2028339,,,,,2028295,2028338,1000026,,,5001352,1000081,org.intermine.model.bio.Gene
gene.52971,,,PFB0745w,4145,2028360,,,,,2028295,2028359,1000026,,,5001361,1000081,org.intermine.model.bio.Gene
gene.52517,,,PFB0687c,1929,2028369,,,,,2028295,2028368,1000026,,,5001364,1000081,org.intermine.model.bio.Gene
gene.50108,,,PFB0405w,9408,2028386,,,,,2028295,2028385,1000026,,,5001371,1000081,org.intermine.model.bio.Gene
gene.51574,,,PFB0580w,3675,2028393,,,,,2028295,2028392,1000026,,,5001373,1000081,org.intermine.model.bio.Gene
gene.50290,,,PFB0435c,3307,2028400,,,,,2028295,2028399,1000026,,,5001375,1000081,org.intermine.model.bio.Gene
gene.51259,,,PFB0550w,1691,2028415,,,,,2028295,2028414,1000026,,,5001381,1000081,org.intermine.model.bio.Gene
gene.51723,,,PFB0605w,1997,2028426,,,,,2028295,2028425,1000026,,,5001385,1000081,org.intermine.model.bio.Gene
gene.54040,,,PFB0890c,1238,2028439,,,,,2028295,2028438,1000026,,,5001390,1000081,org.intermine.model.bio.Gene
gene.55081,,,PFB1000w,888,2028448,,,,,2028295,2028447,1000026,,,5001393,1000081,org.intermine.model.bio.Gene
gene.53258,,,PFB0790c,1164,2028455,,,,,2028295,2028454,1000026,,,5001395,1000081,org.intermine.model.bio.Gene
gene.53350,,,PFB0805c,752,2028462,,,,,2028295,2028461,1000026,,,5001397,1000081,org.intermine.model.bio.Gene
gene.53819,,,PFB0870w,7143,2028473,,,,,2028295,2028472,1000026,,,5001401,1000081,org.intermine.model.bio.Gene
gene.48976,,,PFB0265c,4551,2028480,,,,,2028295,2028479,1000026,,,5001403,1000081,org.intermine.model.bio.Gene
gene.49247,,,PFB0290c,542,2028487,,,,,2028295,2028486,1000026,,,5001405,1000081,org.intermine.model.bio.Gene
gene.47184,,,PFB0050c,519,2028502,,,,,2028295,2028501,1000026,,,5001409,1000081,org.intermine.model.bio.Gene
gene.47697,,,PFB0106c,1136,2028509,,,,,2028295,2028508,1000026,,,5001411,1000081,org.intermine.model.bio.Gene
