secondaryidentifier,symbol,primaryidentifier,length,id,name,scoretype,score,chromosomeid,chromosomelocationid,organismid,proteinid,sequenceid,sequenceontologytermid,geneid,class
,,mRNA.29242,5094,2002198,,,,2001543,2002197,1000026,,5019430,2000009,1016518,org.intermine.model.bio.MRNA
,,mRNA.29271,1797,2002204,,,,2001543,2002203,1000026,,5019432,2000009,1029908,org.intermine.model.bio.MRNA
,,mRNA.28023,765,2002210,,,,2001543,2002209,1000026,,5019434,2000009,1031308,org.intermine.model.bio.MRNA
,,mRNA.28896,1692,2002218,,,,2001543,2002217,1000026,,5019436,2000009,1027147,org.intermine.model.bio.MRNA
,,mRNA.28902,828,2002224,,,,2001543,2002223,1000026,,5019438,2000009,1017328,org.intermine.model.bio.MRNA
,,mRNA.28909,183,2002230,,,,2001543,2002229,1000026,,5019440,2000009,1018899,org.intermine.model.bio.MRNA
,,mRNA.28110,1908,2002238,,,,2001543,2002237,1000026,,5019442,2000009,1002675,org.intermine.model.bio.MRNA
,,mRNA.28533,1782,2002244,,,,2001543,2002243,1000026,,5019444,2000009,1024071,org.intermine.model.bio.MRNA
,,mRNA.28561,1362,2002252,,,,2001543,2002251,1000026,,5019446,2000009,1023832,org.intermine.model.bio.MRNA
,,mRNA.28924,258,2002258,,,,2001543,2002257,1000026,,5019448,2000009,1021584,org.intermine.model.bio.MRNA
,,mRNA.28947,2274,2002268,,,,2001543,2002267,1000026,,5019450,2000009,1003939,org.intermine.model.bio.MRNA
,,mRNA.28569,1683,2002274,,,,2001543,2002273,1000026,,5019452,2000009,1011856,org.intermine.model.bio.MRNA
,,mRNA.28967,393,2002280,,,,2001543,2002279,1000026,,5019454,2000009,1026581,org.intermine.model.bio.MRNA
,,mRNA.28987,1491,2002286,,,,2001543,2002285,1000026,,5019456,2000009,1008452,org.intermine.model.bio.MRNA
,,mRNA.29378,1686,2002292,,,,2001543,2002291,1000026,,5019458,2000009,1023685,org.intermine.model.bio.MRNA
,,mRNA.29014,2142,2002298,,,,2001543,2002297,1000026,,5019460,2000009,1030948,org.intermine.model.bio.MRNA
,,mRNA.29031,3930,2002308,,,,2001543,2002307,1000026,,5019462,2000009,1026092,org.intermine.model.bio.MRNA
,,mRNA.29043,204,2002316,,,,2001543,2002315,1000026,,5019464,2000009,1005560,org.intermine.model.bio.MRNA
,,mRNA.29049,912,2002322,,,,2001543,2002321,1000026,,5019466,2000009,1019665,org.intermine.model.bio.MRNA
,,mRNA.29434,1593,2002342,,,,2001543,2002341,1000026,,5019468,2000009,1018240,org.intermine.model.bio.MRNA
,,mRNA.29452,933,2002348,,,,2001543,2002347,1000026,,5019470,2000009,1011322,org.intermine.model.bio.MRNA
,,mRNA.28213,1368,2002354,,,,2001543,2002353,1000026,,5019472,2000009,1014008,org.intermine.model.bio.MRNA
,,mRNA.28226,1338,2002360,,,,2001543,2002359,1000026,,5019474,2000009,1000580,org.intermine.model.bio.MRNA
,,mRNA.28241,1554,2002370,,,,2001543,2002369,1000026,,5019476,2000009,1001839,org.intermine.model.bio.MRNA
,,mRNA.28664,480,2002376,,,,2001543,2002375,1000026,,5019478,2000009,1006226,org.intermine.model.bio.MRNA
,,mRNA.28669,5451,2002382,,,,2001543,2002381,1000026,,5019480,2000009,1022774,org.intermine.model.bio.MRNA
,,mRNA.29060,258,2002392,,,,2001543,2002391,1000026,,5019482,2000009,1008068,org.intermine.model.bio.MRNA
,,mRNA.29099,885,2002399,,,,2001543,2002398,1000026,,5019484,2000009,2002396,org.intermine.model.bio.MRNA
,,mRNA.29458,465,2002405,,,,2001543,2002404,1000026,,5019486,2000009,1016906,org.intermine.model.bio.MRNA
,,mRNA.29472,2670,2002415,,,,2001543,2002414,1000026,,5019488,2000009,1020709,org.intermine.model.bio.MRNA
,,mRNA.29517,87,2002421,,,,2001543,2002420,1000026,,5019490,2000009,1005688,org.intermine.model.bio.MRNA
,,mRNA.29524,2289,2002427,,,,2001543,2002426,1000026,,5019492,2000009,1021676,org.intermine.model.bio.MRNA
,,mRNA.29533,1668,2002433,,,,2001543,2002432,1000026,,5019494,2000009,1026201,org.intermine.model.bio.MRNA
,,mRNA.29551,1395,2002439,,,,2001543,2002438,1000026,,5019496,2000009,1016398,org.intermine.model.bio.MRNA
,,mRNA.29564,6723,2002453,,,,2001543,2002452,1000026,,5019498,2000009,1025079,org.intermine.model.bio.MRNA
,,mRNA.29595,2661,2002463,,,,2001543,2002462,1000026,,5019500,2000009,1017454,org.intermine.model.bio.MRNA
,,mRNA.29605,2658,2002473,,,,2001543,2002472,1000026,,5019502,2000009,1018103,org.intermine.model.bio.MRNA
,,mRNA.29675,1080,2002503,,,,2001543,2002502,1000026,,5019504,2000009,1002130,org.intermine.model.bio.MRNA
,,mRNA.29683,1176,2002509,,,,2001543,2002508,1000026,,5019506,2000009,1008328,org.intermine.model.bio.MRNA
,,mRNA.29688,477,2002517,,,,2001543,2002516,1000026,,5019508,2000009,1031418,org.intermine.model.bio.MRNA
,,mRNA.29691,1014,2002523,,,,2001543,2002522,1000026,,5019510,2000009,1011851,org.intermine.model.bio.MRNA
,,mRNA.29700,201,2002529,,,,2001543,2002528,1000026,,5019512,2000009,1015591,org.intermine.model.bio.MRNA
,,mRNA.29758,1053,2002535,,,,2001543,2002534,1000026,,5019514,2000009,1030360,org.intermine.model.bio.MRNA
,,mRNA.28325,957,2002543,,,,2001543,2002542,1000026,,5019516,2000009,1021685,org.intermine.model.bio.MRNA
,,mRNA.28700,327,2002555,,,,2001543,2002554,1000026,,5019518,2000009,1020829,org.intermine.model.bio.MRNA
,,mRNA.29144,858,2002563,,,,2001543,2002562,1000026,,5019520,2000009,1007535,org.intermine.model.bio.MRNA
,,mRNA.28367,948,2002589,,,,2001543,2002588,1000026,,5019522,2000009,1013394,org.intermine.model.bio.MRNA
,,mRNA.28776,1806,2002605,,,,2001543,2002604,1000026,,5019524,2000009,1020448,org.intermine.model.bio.MRNA
,,mRNA.28783,6336,2002613,,,,2001543,2002612,1000026,,5019526,2000009,1012347,org.intermine.model.bio.MRNA
,,mRNA.29180,948,2002625,,,,2001543,2002624,1000026,,5019528,2000009,1022276,org.intermine.model.bio.MRNA
,,mRNA.29183,1452,2002631,,,,2001543,2002630,1000026,,5019530,2000009,1004761,org.intermine.model.bio.MRNA
,,mRNA.27936,831,2002637,,,,2001543,2002636,1000026,,5019532,2000009,1021441,org.intermine.model.bio.MRNA
,,mRNA.27941,1410,2002645,,,,2001543,2002644,1000026,,5019534,2000009,1030702,org.intermine.model.bio.MRNA
,,mRNA.27972,1662,2002653,,,,2001543,2002652,1000026,,5019536,2000009,1014297,org.intermine.model.bio.MRNA
,,mRNA.28399,696,2002659,,,,2001543,2002658,1000026,,5019538,2000009,1013046,org.intermine.model.bio.MRNA
,,mRNA.28404,1782,2002669,,,,2001543,2002668,1000026,,5019540,2000009,1015333,org.intermine.model.bio.MRNA
,,mRNA.28790,3810,2002675,,,,2001543,2002674,1000026,,5019542,2000009,1027708,org.intermine.model.bio.MRNA
,,mRNA.28847,792,2002685,,,,2001543,2002684,1000026,,5019544,2000009,1012456,org.intermine.model.bio.MRNA
,,mRNA.28881,864,2002691,,,,2001543,2002690,1000026,,5019546,2000009,1002551,org.intermine.model.bio.MRNA
,,mRNA.28899,2676,2002703,,,,2001543,2002702,1000026,,5019548,2000009,1006582,org.intermine.model.bio.MRNA
,,mRNA.29322,2715,2002709,,,,2001543,2002708,1000026,,5019550,2000009,1011717,org.intermine.model.bio.MRNA
,,mRNA.28086,1032,2002715,,,,2001543,2002714,1000026,,5019552,2000009,1001585,org.intermine.model.bio.MRNA
,,mRNA.28523,6840,2002723,,,,2001543,2002722,1000026,,5019554,2000009,1007681,org.intermine.model.bio.MRNA
,,mRNA.28546,1743,2002729,,,,2001543,2002728,1000026,,5019556,2000009,1015203,org.intermine.model.bio.MRNA
,,mRNA.28133,963,2002737,,,,2001543,2002736,1000026,,5019558,2000009,1011492,org.intermine.model.bio.MRNA
,,mRNA.28587,2433,2002743,,,,2001543,2002742,1000026,,5019560,2000009,1002135,org.intermine.model.bio.MRNA
,,mRNA.29370,6213,2002751,,,,2001543,2002750,1000026,,5019562,2000009,1024700,org.intermine.model.bio.MRNA
,,mRNA.29394,867,2002765,,,,2001543,2002764,1000026,,5019564,2000009,1015870,org.intermine.model.bio.MRNA
,,mRNA.28191,330,2002771,,,,2001543,2002770,1000026,,5019566,2000009,1015596,org.intermine.model.bio.MRNA
,,mRNA.28197,3222,2002777,,,,2001543,2002776,1000026,,5019568,2000009,1015877,org.intermine.model.bio.MRNA
,,mRNA.28620,654,2002785,,,,2001543,2002784,1000026,,5019570,2000009,1008340,org.intermine.model.bio.MRNA
,,mRNA.29426,2049,2002803,,,,2001543,2002802,1000026,,5019572,2000009,1027021,org.intermine.model.bio.MRNA
,,mRNA.29440,4422,2002811,,,,2001543,2002810,1000026,,5019574,2000009,1011487,org.intermine.model.bio.MRNA
,,mRNA.28204,7140,2002833,,,,2001543,2002832,1000026,,5019576,2000009,1012897,org.intermine.model.bio.MRNA
,,mRNA.28260,1347,2002839,,,,2001543,2002838,1000026,,5019578,2000009,1001734,org.intermine.model.bio.MRNA
,,mRNA.28276,642,2002847,,,,2001543,2002846,1000026,,5019580,2000009,1030247,org.intermine.model.bio.MRNA
,,mRNA.29063,2274,2002855,,,,2001543,2002854,1000026,,5019582,2000009,1026870,org.intermine.model.bio.MRNA
,,mRNA.29475,2982,2002861,,,,2001543,2002860,1000026,,5019584,2000009,1015322,org.intermine.model.bio.MRNA
,,mRNA.29478,1686,2002867,,,,2001543,2002866,1000026,,5019586,2000009,1011068,org.intermine.model.bio.MRNA
,,mRNA.29502,162,2002873,,,,2001543,2002872,1000026,,5019588,2000009,1020953,org.intermine.model.bio.MRNA
,,mRNA.29585,906,2002879,,,,2001543,2002878,1000026,,5019590,2000009,1019541,org.intermine.model.bio.MRNA
,,mRNA.29694,225,2002885,,,,2001543,2002884,1000026,,5019592,2000009,1004408,org.intermine.model.bio.MRNA
,,mRNA.29741,918,2002891,,,,2001543,2002890,1000026,,5019594,2000009,1020325,org.intermine.model.bio.MRNA
,,mRNA.29763,981,2002899,,,,2001543,2002898,1000026,,5019596,2000009,1008211,org.intermine.model.bio.MRNA
,,mRNA.29780,936,2002907,,,,2001543,2002906,1000026,,5019598,2000009,1027579,org.intermine.model.bio.MRNA
,,mRNA.27846,954,2002915,,,,2001543,2002914,1000026,,5019600,2000009,1016790,org.intermine.model.bio.MRNA
,,mRNA.28708,2901,2002921,,,,2001543,2002920,1000026,,5019602,2000009,1019263,org.intermine.model.bio.MRNA
,,mRNA.28741,642,2002965,,,,2001543,2002964,1000026,,5019604,2000009,1010285,org.intermine.model.bio.MRNA
,,mRNA.29105,2319,2002971,,,,2001543,2002970,1000026,,5019606,2000009,1010139,org.intermine.model.bio.MRNA
,,mRNA.28345,1764,2002977,,,,2001543,2002976,1000026,,5019608,2000009,1013169,org.intermine.model.bio.MRNA
,,mRNA.28358,1962,2002985,,,,2001543,2002984,1000026,,5019610,2000009,1003291,org.intermine.model.bio.MRNA
,,mRNA.28364,3420,2002991,,,,2001543,2002990,1000026,,5019612,2000009,1004171,org.intermine.model.bio.MRNA
,,mRNA.28752,969,2002997,,,,2001543,2002996,1000026,,5019614,2000009,1031163,org.intermine.model.bio.MRNA
,,mRNA.29159,1347,2003021,,,,2001543,2003020,1000026,,5019616,2000009,1015471,org.intermine.model.bio.MRNA
,,mRNA.29171,1830,2003045,,,,2001543,2003044,1000026,,5019618,2000009,1031301,org.intermine.model.bio.MRNA
,,mRNA.28419,1143,2003051,,,,2001543,2003050,1000026,,5019620,2000009,1020605,org.intermine.model.bio.MRNA
,,mRNA.28423,1500,2003059,,,,2001543,2003058,1000026,,5019622,2000009,1013648,org.intermine.model.bio.MRNA
,,mRNA.28814,576,2003071,,,,2001543,2003070,1000026,,5019624,2000009,1017193,org.intermine.model.bio.MRNA
,,mRNA.28824,2070,2003079,,,,2001543,2003078,1000026,,5019626,2000009,1021794,org.intermine.model.bio.MRNA
,,mRNA.28827,987,2003085,,,,2001543,2003084,1000026,,5019628,2000009,1003828,org.intermine.model.bio.MRNA
,,mRNA.29227,417,2003095,,,,2001543,2003094,1000026,,5019630,2000009,1030476,org.intermine.model.bio.MRNA
,,mRNA.28850,13296,2003101,,,,2001543,2003100,1000026,,5019632,2000009,1023566,org.intermine.model.bio.MRNA
,,mRNA.28857,13302,2003113,,,,2001543,2003112,1000026,,5019634,2000009,1019403,org.intermine.model.bio.MRNA
,,mRNA.29257,1281,2003127,,,,2001543,2003126,1000026,,5019636,2000009,1031065,org.intermine.model.bio.MRNA
,,mRNA.29261,3336,2003133,,,,2001543,2003132,1000026,,5019638,2000009,1003157,org.intermine.model.bio.MRNA
,,mRNA.29268,1182,2003139,,,,2001543,2003138,1000026,,5019640,2000009,1014796,org.intermine.model.bio.MRNA
,,mRNA.29277,639,2003145,,,,2001543,2003144,1000026,,5019642,2000009,1014562,org.intermine.model.bio.MRNA
,,mRNA.28061,840,2003151,,,,2001543,2003150,1000026,,5019644,2000009,1020083,org.intermine.model.bio.MRNA
,,mRNA.28475,990,2003163,,,,2001543,2003162,1000026,,5019646,2000009,1001103,org.intermine.model.bio.MRNA
,,mRNA.28499,975,2003179,,,,2001543,2003178,1000026,,5019648,2000009,1031425,org.intermine.model.bio.MRNA
,,mRNA.28506,7737,2003185,,,,2001543,2003184,1000026,,5019650,2000009,1015086,org.intermine.model.bio.MRNA
,,mRNA.28513,2328,2003191,,,,2001543,2003190,1000026,,5019652,2000009,1014946,org.intermine.model.bio.MRNA
,,mRNA.29289,225,2003211,,,,2001543,2003210,1000026,,5019654,2000009,1023429,org.intermine.model.bio.MRNA
,,mRNA.29314,2754,2003217,,,,2001543,2003216,1000026,,5019656,2000009,1008940,org.intermine.model.bio.MRNA
,,mRNA.28069,1023,2003233,,,,2001543,2003232,1000026,,5019658,2000009,1014569,org.intermine.model.bio.MRNA
,,mRNA.28105,681,2003243,,,,2001543,2003242,1000026,,5019660,2000009,1023965,org.intermine.model.bio.MRNA
,,mRNA.28530,1191,2003251,,,,2001543,2003250,1000026,,5019662,2000009,1020191,org.intermine.model.bio.MRNA
,,mRNA.28930,570,2003257,,,,2001543,2003256,1000026,,5019664,2000009,1007960,org.intermine.model.bio.MRNA
,,mRNA.28939,933,2003273,,,,2001543,2003272,1000026,,5019666,2000009,1001236,org.intermine.model.bio.MRNA
,,mRNA.29356,792,2003281,,,,2001543,2003280,1000026,,5019668,2000009,1001580,org.intermine.model.bio.MRNA
,,mRNA.29325,291,2003291,,,,2001543,2003290,1000026,,5019670,2000009,1025817,org.intermine.model.bio.MRNA
,,mRNA.28591,945,2003301,,,,2001543,2003300,1000026,,5019672,2000009,1017468,org.intermine.model.bio.MRNA
,,mRNA.28606,933,2003309,,,,2001543,2003308,1000026,,5019674,2000009,1004057,org.intermine.model.bio.MRNA
,,mRNA.28990,4626,2003315,,,,2001543,2003314,1000026,,5019676,2000009,1003422,org.intermine.model.bio.MRNA
,,mRNA.28170,351,2003324,,,,2001543,2003323,1000026,,5019678,2000009,2003321,org.intermine.model.bio.MRNA
,,mRNA.28201,1632,2003336,,,,2001543,2003335,1000026,,5019680,2000009,1004769,org.intermine.model.bio.MRNA
,,mRNA.28611,1677,2003342,,,,2001543,2003341,1000026,,5019682,2000009,1012667,org.intermine.model.bio.MRNA
,,mRNA.28629,405,2003348,,,,2001543,2003347,1000026,,5019684,2000009,1016137,org.intermine.model.bio.MRNA
,,mRNA.28637,1320,2003358,,,,2001543,2003357,1000026,,5019686,2000009,1028355,org.intermine.model.bio.MRNA
,,mRNA.28646,1404,2003364,,,,2001543,2003363,1000026,,5019688,2000009,1026715,org.intermine.model.bio.MRNA
,,mRNA.29027,651,2003372,,,,2001543,2003371,1000026,,5019690,2000009,1029135,org.intermine.model.bio.MRNA
,,mRNA.29046,564,2003380,,,,2001543,2003379,1000026,,5019692,2000009,1014413,org.intermine.model.bio.MRNA
,,mRNA.29430,645,2003386,,,,2001543,2003385,1000026,,5019694,2000009,1005842,org.intermine.model.bio.MRNA
,,mRNA.29437,1896,2003392,,,,2001543,2003391,1000026,,5019696,2000009,1021429,org.intermine.model.bio.MRNA
,,mRNA.28682,2151,2003398,,,,2001543,2003397,1000026,,5019698,2000009,1008216,org.intermine.model.bio.MRNA
,,mRNA.29095,792,2003404,,,,2001543,2003403,1000026,,5019700,2000009,1009922,org.intermine.model.bio.MRNA
,,mRNA.29496,1275,2003412,,,,2001543,2003411,1000026,,5019702,2000009,1003549,org.intermine.model.bio.MRNA
,,mRNA.29528,4791,2003418,,,,2001543,2003417,1000026,,5019704,2000009,1027861,org.intermine.model.bio.MRNA
,,mRNA.29536,606,2003426,,,,2001543,2003425,1000026,,5019706,2000009,1030697,org.intermine.model.bio.MRNA
,,mRNA.29541,609,2003436,,,,2001543,2003435,1000026,,5019708,2000009,1007676,org.intermine.model.bio.MRNA
,,mRNA.29559,5046,2003454,,,,2001543,2003453,1000026,,5019710,2000009,1028704,org.intermine.model.bio.MRNA
,,mRNA.29635,2943,2003464,,,,2001543,2003463,1000026,,5019712,2000009,1010908,org.intermine.model.bio.MRNA
,,mRNA.29661,1569,2003470,,,,2001543,2003469,1000026,,5019714,2000009,1004899,org.intermine.model.bio.MRNA
,,mRNA.29724,927,2003478,,,,2001543,2003477,1000026,,5019716,2000009,1002883,org.intermine.model.bio.MRNA
,,mRNA.29746,1137,2003486,,,,2001543,2003485,1000026,,5019718,2000009,1009052,org.intermine.model.bio.MRNA
,,mRNA.29769,1119,2003494,,,,2001543,2003493,1000026,,5019720,2000009,1006973,org.intermine.model.bio.MRNA
,,mRNA.29786,1113,2003502,,,,2001543,2003501,1000026,,5019722,2000009,1027449,org.intermine.model.bio.MRNA
,,mRNA.29802,6648,2003510,,,,2001543,2003509,1000026,,5019724,2000009,1002388,org.intermine.model.bio.MRNA
,,mRNA.27850,1038,2003518,,,,2001543,2003517,1000026,,5019726,2000009,1029140,org.intermine.model.bio.MRNA
,,mRNA.27856,1116,2003526,,,,2001543,2003525,1000026,,5019728,2000009,1024365,org.intermine.model.bio.MRNA
,,mRNA.27867,1086,2003534,,,,2001543,2003533,1000026,,5019730,2000009,1003162,org.intermine.model.bio.MRNA
,,mRNA.27885,456,2003542,,,,2001543,2003541,1000026,,5019732,2000009,1030481,org.intermine.model.bio.MRNA
,,mRNA.28312,672,2003552,,,,2001543,2003551,1000026,,5019734,2000009,1006980,org.intermine.model.bio.MRNA
,,mRNA.28331,360,2003570,,,,2001543,2003569,1000026,,5019736,2000009,1016911,org.intermine.model.bio.MRNA
,,mRNA.28336,2928,2003580,,,,2001543,2003579,1000026,,5019738,2000009,1016651,org.intermine.model.bio.MRNA
,,mRNA.29116,534,2003588,,,,2001543,2003587,1000026,,5019740,2000009,1022533,org.intermine.model.bio.MRNA
,,mRNA.29141,1161,2003596,,,,2001543,2003595,1000026,,5019742,2000009,1014288,org.intermine.model.bio.MRNA
,,mRNA.27927,801,2003602,,,,2001543,2003601,1000026,,5019744,2000009,1005571,org.intermine.model.bio.MRNA
,,mRNA.28744,2598,2003610,,,,2001543,2003609,1000026,,5019746,2000009,1030136,org.intermine.model.bio.MRNA
,,mRNA.27951,2940,2003616,,,,2001543,2003615,1000026,,5019748,2000009,1025822,org.intermine.model.bio.MRNA
,,mRNA.27960,747,2003624,,,,2001543,2003623,1000026,,5019750,2000009,1005291,org.intermine.model.bio.MRNA
,,mRNA.28795,1911,2003642,,,,2001543,2003641,1000026,,5019752,2000009,1028093,org.intermine.model.bio.MRNA
,,mRNA.29191,516,2003666,,,,2001543,2003665,1000026,,5019754,2000009,1014000,org.intermine.model.bio.MRNA
,,mRNA.29202,354,2003678,,,,2001543,2003677,1000026,,5019756,2000009,1024966,org.intermine.model.bio.MRNA
,,mRNA.29211,4191,2003686,,,,2001543,2003685,1000026,,5019758,2000009,1002015,org.intermine.model.bio.MRNA
,,mRNA.29231,1104,2003698,,,,2001543,2003697,1000026,,5019760,2000009,1017753,org.intermine.model.bio.MRNA
,,mRNA.27997,624,2003704,,,,2001543,2003703,1000026,,5019762,2000009,1002023,org.intermine.model.bio.MRNA
,,mRNA.28003,459,2003714,,,,2001543,2003713,1000026,,5019764,2000009,1024707,org.intermine.model.bio.MRNA
,,mRNA.28014,846,2003720,,,,2001543,2003719,1000026,,5019766,2000009,1031070,org.intermine.model.bio.MRNA
,,mRNA.28017,3927,2003726,,,,2001543,2003725,1000026,,5019768,2000009,1010760,org.intermine.model.bio.MRNA
,,mRNA.29251,3873,2003732,,,,2001543,2003731,1000026,,5019770,2000009,1007120,org.intermine.model.bio.MRNA
,,mRNA.28027,609,2003744,,,,2001543,2003743,1000026,,5019772,2000009,1014805,org.intermine.model.bio.MRNA
,,mRNA.28488,2670,2003752,,,,2001543,2003751,1000026,,5019774,2000009,1031577,org.intermine.model.bio.MRNA
,,mRNA.28502,3900,2003760,,,,2001543,2003759,1000026,,5019776,2000009,1011202,org.intermine.model.bio.MRNA
,,mRNA.28905,2475,2003766,,,,2001543,2003765,1000026,,5019778,2000009,1015731,org.intermine.model.bio.MRNA
,,mRNA.29280,657,2003772,,,,2001543,2003771,1000026,,5019780,2000009,1013274,org.intermine.model.bio.MRNA
,,mRNA.29302,2988,2003778,,,,2001543,2003777,1000026,,5019782,2000009,1002775,org.intermine.model.bio.MRNA
,,mRNA.28526,987,2003798,,,,2001543,2003797,1000026,,5019784,2000009,1025092,org.intermine.model.bio.MRNA
,,mRNA.28537,1554,2003804,,,,2001543,2003803,1000026,,5019786,2000009,1009773,org.intermine.model.bio.MRNA
,,mRNA.28550,975,2003810,,,,2001543,2003809,1000026,,5019788,2000009,1020333,org.intermine.model.bio.MRNA
,,mRNA.28557,1341,2003824,,,,2001543,2003823,1000026,,5019790,2000009,1000853,org.intermine.model.bio.MRNA
,,mRNA.29363,1053,2003832,,,,2001543,2003831,1000026,,5019792,2000009,1006855,org.intermine.model.bio.MRNA
,,mRNA.28125,324,2003838,,,,2001543,2003837,1000026,,5019794,2000009,1004906,org.intermine.model.bio.MRNA
,,mRNA.28143,741,2003848,,,,2001543,2003847,1000026,,5019796,2000009,1006708,org.intermine.model.bio.MRNA
,,mRNA.28564,774,2003860,,,,2001543,2003859,1000026,,5019798,2000009,1009483,org.intermine.model.bio.MRNA
,,mRNA.28583,2787,2003866,,,,2001543,2003865,1000026,,5019800,2000009,1027584,org.intermine.model.bio.MRNA
,,mRNA.28970,1509,2003874,,,,2001543,2003873,1000026,,5019802,2000009,1024360,org.intermine.model.bio.MRNA
,,mRNA.29009,4002,2003882,,,,2001543,2003881,1000026,,5019804,2000009,1012777,org.intermine.model.bio.MRNA
,,mRNA.29403,1467,2003890,,,,2001543,2003889,1000026,,5019806,2000009,1008800,org.intermine.model.bio.MRNA
,,mRNA.29408,1353,2003900,,,,2001543,2003899,1000026,,5019808,2000009,1009357,org.intermine.model.bio.MRNA
,,mRNA.28615,1752,2003920,,,,2001543,2003919,1000026,,5019810,2000009,1021089,org.intermine.model.bio.MRNA
,,mRNA.29419,576,2003926,,,,2001543,2003925,1000026,,5019812,2000009,1019028,org.intermine.model.bio.MRNA
,,mRNA.29455,537,2003940,,,,2001543,2003939,1000026,,5019814,2000009,1022651,org.intermine.model.bio.MRNA
