intermine_start,intermine_end,strand,id,featureid,locatedonid,class
323526,325170,1,2000911,2000912,2000003,org.intermine.model.bio.Location
325515,327226,1,2000913,2000914,2000003,org.intermine.model.bio.Location
327551,328207,-1,2000915,2000916,2000003,org.intermine.model.bio.Location
327551,328207,1,2000918,2000919,2000003,org.intermine.model.bio.Location
327551,328207,-1,2000920,2000921,2000003,org.intermine.model.bio.Location
338321,344986,1,2000922,2000923,2000003,org.intermine.model.bio.Location
338321,344986,1,2000925,2000926,2000003,org.intermine.model.bio.Location
338321,344986,1,2000927,2000928,2000003,org.intermine.model.bio.Location
419075,420761,1,2000929,2000930,2000003,org.intermine.model.bio.Location
419075,420761,1,2000932,2000933,2000003,org.intermine.model.bio.Location
419075,419147,1,2000934,2000935,2000003,org.intermine.model.bio.Location
419534,419991,1,2000936,2000937,2000003,org.intermine.model.bio.Location
420189,420761,1,2000938,2000939,2000003,org.intermine.model.bio.Location
431305,432011,-1,2000940,2000941,2000003,org.intermine.model.bio.Location
431305,432011,1,2000943,2000944,2000003,org.intermine.model.bio.Location
431305,431383,-1,2000945,2000946,2000003,org.intermine.model.bio.Location
431673,431776,-1,2000947,2000948,2000003,org.intermine.model.bio.Location
431901,432011,-1,2000949,2000950,2000003,org.intermine.model.bio.Location
437026,439716,1,2000951,2000952,2000003,org.intermine.model.bio.Location
437026,439716,1,2000954,2000955,2000003,org.intermine.model.bio.Location
437026,437096,1,2000956,2000957,2000003,org.intermine.model.bio.Location
437307,439716,1,2000958,2000959,2000003,org.intermine.model.bio.Location
444737,445090,-1,2000960,2000961,2000003,org.intermine.model.bio.Location
444737,445090,1,2000963,2000964,2000003,org.intermine.model.bio.Location
444737,445090,-1,2000965,2000966,2000003,org.intermine.model.bio.Location
447177,450433,1,2000967,2000968,2000003,org.intermine.model.bio.Location
447177,450433,1,2000970,2000971,2000003,org.intermine.model.bio.Location
447177,447926,1,2000972,2000973,2000003,org.intermine.model.bio.Location
448043,448195,1,2000974,2000975,2000003,org.intermine.model.bio.Location
448490,448573,1,2000976,2000977,2000003,org.intermine.model.bio.Location
448768,448898,1,2000978,2000979,2000003,org.intermine.model.bio.Location
448992,449013,1,2000980,2000981,2000003,org.intermine.model.bio.Location
449178,449340,1,2000982,2000983,2000003,org.intermine.model.bio.Location
449542,449970,1,2000984,2000985,2000003,org.intermine.model.bio.Location
450252,450433,1,2000986,2000987,2000003,org.intermine.model.bio.Location
455997,456488,1,2000988,2000989,2000003,org.intermine.model.bio.Location
455997,456488,1,2000991,2000992,2000003,org.intermine.model.bio.Location
455997,456488,1,2000993,2000994,2000003,org.intermine.model.bio.Location
474888,477036,1,2000995,2000996,2000003,org.intermine.model.bio.Location
474888,477036,1,2000998,2000999,2000003,org.intermine.model.bio.Location
474888,477036,1,2001000,2001001,2000003,org.intermine.model.bio.Location
511710,511955,-1,2001002,2001003,2000003,org.intermine.model.bio.Location
511710,511955,1,2001005,2001006,2000003,org.intermine.model.bio.Location
511710,511955,-1,2001007,2001008,2000003,org.intermine.model.bio.Location
522529,524301,1,2001009,2001010,2000003,org.intermine.model.bio.Location
522529,524301,1,2001012,2001013,2000003,org.intermine.model.bio.Location
522529,522639,1,2001014,2001015,2000003,org.intermine.model.bio.Location
522868,522999,1,2001016,2001017,2000003,org.intermine.model.bio.Location
523118,523517,1,2001018,2001019,2000003,org.intermine.model.bio.Location
523736,524301,1,2001020,2001021,2000003,org.intermine.model.bio.Location
528829,538073,1,2001022,2001023,2000003,org.intermine.model.bio.Location
528829,538073,1,2001025,2001026,2000003,org.intermine.model.bio.Location
528829,531787,1,2001027,2001028,2000003,org.intermine.model.bio.Location
531897,533215,1,2001029,2001030,2000003,org.intermine.model.bio.Location
533374,536181,1,2001031,2001032,2000003,org.intermine.model.bio.Location
536457,538073,1,2001033,2001034,2000003,org.intermine.model.bio.Location
544202,548705,1,2001035,2001036,2000003,org.intermine.model.bio.Location
544202,548705,1,2001038,2001039,2000003,org.intermine.model.bio.Location
544202,544327,1,2001040,2001041,2000003,org.intermine.model.bio.Location
544476,548705,1,2001042,2001043,2000003,org.intermine.model.bio.Location
559923,560430,-1,2001044,2001045,2000003,org.intermine.model.bio.Location
559923,560430,1,2001047,2001048,2000003,org.intermine.model.bio.Location
559923,560186,-1,2001049,2001050,2000003,org.intermine.model.bio.Location
560362,560430,-1,2001051,2001052,2000003,org.intermine.model.bio.Location
586319,586588,-1,2001053,2001054,2000003,org.intermine.model.bio.Location
586319,586588,1,2001056,2001057,2000003,org.intermine.model.bio.Location
586319,586588,-1,2001058,2001059,2000003,org.intermine.model.bio.Location
596822,597993,1,2001060,2001061,2000003,org.intermine.model.bio.Location
596822,597993,1,2001063,2001064,2000003,org.intermine.model.bio.Location
596822,596875,1,2001065,2001066,2000003,org.intermine.model.bio.Location
597037,597993,1,2001067,2001068,2000003,org.intermine.model.bio.Location
175844,176611,1,2001069,2001070,2000003,org.intermine.model.bio.Location
175844,176611,1,2001072,2001073,2000003,org.intermine.model.bio.Location
175844,175901,1,2001074,2001075,2000003,org.intermine.model.bio.Location
176069,176123,1,2001076,2001077,2000003,org.intermine.model.bio.Location
176233,176611,1,2001078,2001079,2000003,org.intermine.model.bio.Location
29733,37349,1,2001080,2001081,2000003,org.intermine.model.bio.Location
29733,37349,1,2001083,2001084,2000003,org.intermine.model.bio.Location
29733,34985,1,2001085,2001086,2000003,org.intermine.model.bio.Location
36111,37349,1,2001087,2001088,2000003,org.intermine.model.bio.Location
39205,40430,-1,2001089,2001090,2000003,org.intermine.model.bio.Location
39205,40430,1,2001092,2001093,2000003,org.intermine.model.bio.Location
39205,40146,-1,2001094,2001095,2000003,org.intermine.model.bio.Location
40377,40430,-1,2001096,2001097,2000003,org.intermine.model.bio.Location
85024,86385,-1,2001098,2001099,2000003,org.intermine.model.bio.Location
85024,86385,1,2001101,2001102,2000003,org.intermine.model.bio.Location
85024,86385,-1,2001103,2001104,2000003,org.intermine.model.bio.Location
140896,142453,-1,2001105,2001106,2000003,org.intermine.model.bio.Location
140896,142453,1,2001108,2001109,2000003,org.intermine.model.bio.Location
140896,141320,-1,2001110,2001111,2000003,org.intermine.model.bio.Location
141574,142453,-1,2001112,2001113,2000003,org.intermine.model.bio.Location
169314,171508,-1,2001114,2001115,2000003,org.intermine.model.bio.Location
169314,171508,1,2001117,2001118,2000003,org.intermine.model.bio.Location
169314,169361,-1,2001119,2001120,2000003,org.intermine.model.bio.Location
169451,169552,-1,2001121,2001122,2000003,org.intermine.model.bio.Location
169635,169690,-1,2001123,2001124,2000003,org.intermine.model.bio.Location
169833,169937,-1,2001125,2001126,2000003,org.intermine.model.bio.Location
170056,170125,-1,2001127,2001128,2000003,org.intermine.model.bio.Location
170277,170518,-1,2001129,2001130,2000003,org.intermine.model.bio.Location
170640,170841,-1,2001131,2001132,2000003,org.intermine.model.bio.Location
170968,171090,-1,2001133,2001134,2000003,org.intermine.model.bio.Location
171191,171263,-1,2001135,2001136,2000003,org.intermine.model.bio.Location
171387,171508,-1,2001137,2001138,2000003,org.intermine.model.bio.Location
222492,224198,-1,2001139,2001140,2000003,org.intermine.model.bio.Location
222492,224198,1,2001142,2001143,2000003,org.intermine.model.bio.Location
222492,224198,-1,2001144,2001145,2000003,org.intermine.model.bio.Location
263579,264462,-1,2001146,2001147,2000003,org.intermine.model.bio.Location
263579,264462,1,2001149,2001150,2000003,org.intermine.model.bio.Location
263579,264098,-1,2001151,2001152,2000003,org.intermine.model.bio.Location
264383,264462,-1,2001153,2001154,2000003,org.intermine.model.bio.Location
265447,269412,-1,2001155,2001156,2000003,org.intermine.model.bio.Location
265447,269412,1,2001158,2001159,2000003,org.intermine.model.bio.Location
265447,265776,-1,2001160,2001161,2000003,org.intermine.model.bio.Location
265913,266211,-1,2001162,2001163,2000003,org.intermine.model.bio.Location
266355,269412,-1,2001164,2001165,2000003,org.intermine.model.bio.Location
321323,322742,1,2001166,2001167,2000003,org.intermine.model.bio.Location
321323,322742,1,2001169,2001170,2000003,org.intermine.model.bio.Location
321323,322659,1,2001171,2001172,2000003,org.intermine.model.bio.Location
322706,322742,1,2001173,2001174,2000003,org.intermine.model.bio.Location
345398,347693,-1,2001175,2001176,2000003,org.intermine.model.bio.Location
345398,347693,1,2001178,2001179,2000003,org.intermine.model.bio.Location
345398,345419,-1,2001180,2001181,2000003,org.intermine.model.bio.Location
345590,345708,-1,2001182,2001183,2000003,org.intermine.model.bio.Location
345891,345932,-1,2001184,2001185,2000003,org.intermine.model.bio.Location
346004,346150,-1,2001186,2001187,2000003,org.intermine.model.bio.Location
346330,346366,-1,2001188,2001189,2000003,org.intermine.model.bio.Location
346499,346554,-1,2001190,2001191,2000003,org.intermine.model.bio.Location
346656,346723,-1,2001192,2001193,2000003,org.intermine.model.bio.Location
346838,347004,-1,2001194,2001195,2000003,org.intermine.model.bio.Location
347168,347420,-1,2001196,2001197,2000003,org.intermine.model.bio.Location
347681,347693,-1,2001198,2001199,2000003,org.intermine.model.bio.Location
377447,378157,-1,2001200,2001201,2000003,org.intermine.model.bio.Location
377447,378157,1,2001203,2001204,2000003,org.intermine.model.bio.Location
377447,377739,-1,2001205,2001206,2000003,org.intermine.model.bio.Location
377983,378157,-1,2001207,2001208,2000003,org.intermine.model.bio.Location
380234,380960,-1,2001209,2001210,2000003,org.intermine.model.bio.Location
380234,380960,1,2001212,2001213,2000003,org.intermine.model.bio.Location
380234,380706,-1,2001214,2001215,2000003,org.intermine.model.bio.Location
380813,380960,-1,2001216,2001217,2000003,org.intermine.model.bio.Location
393758,394189,1,2001218,2001219,2000003,org.intermine.model.bio.Location
393758,394189,1,2001221,2001222,2000003,org.intermine.model.bio.Location
393758,394189,1,2001223,2001224,2000003,org.intermine.model.bio.Location
406893,413323,1,2001225,2001226,2000003,org.intermine.model.bio.Location
406893,413323,1,2001228,2001229,2000003,org.intermine.model.bio.Location
406893,411287,1,2001230,2001231,2000003,org.intermine.model.bio.Location
411474,411606,1,2001232,2001233,2000003,org.intermine.model.bio.Location
411707,412104,1,2001234,2001235,2000003,org.intermine.model.bio.Location
412455,412534,1,2001236,2001237,2000003,org.intermine.model.bio.Location
412676,412714,1,2001238,2001239,2000003,org.intermine.model.bio.Location
413037,413086,1,2001240,2001241,2000003,org.intermine.model.bio.Location
413286,413323,1,2001242,2001243,2000003,org.intermine.model.bio.Location
477431,477551,1,2001244,2001245,2000003,org.intermine.model.bio.Location
477431,477551,1,2001247,2001248,2000003,org.intermine.model.bio.Location
477431,477551,1,2001249,2001250,2000003,org.intermine.model.bio.Location
516313,519004,1,2001251,2001252,2000003,org.intermine.model.bio.Location
516313,519004,1,2001254,2001255,2000003,org.intermine.model.bio.Location
516313,517705,1,2001256,2001257,2000003,org.intermine.model.bio.Location
517743,518434,1,2001258,2001259,2000003,org.intermine.model.bio.Location
518495,519004,1,2001260,2001261,2000003,org.intermine.model.bio.Location
538831,539747,-1,2001262,2001263,2000003,org.intermine.model.bio.Location
538831,539747,1,2001265,2001266,2000003,org.intermine.model.bio.Location
538831,539493,-1,2001267,2001268,2000003,org.intermine.model.bio.Location
539679,539747,-1,2001269,2001270,2000003,org.intermine.model.bio.Location
552298,553435,-1,2001271,2001272,2000003,org.intermine.model.bio.Location
552298,553435,1,2001274,2001275,2000003,org.intermine.model.bio.Location
552298,553272,-1,2001276,2001277,2000003,org.intermine.model.bio.Location
553367,553435,-1,2001278,2001279,2000003,org.intermine.model.bio.Location
178322,181025,1,2001280,2001281,2000003,org.intermine.model.bio.Location
178322,181025,1,2001283,2001284,2000003,org.intermine.model.bio.Location
178322,179096,1,2001285,2001286,2000003,org.intermine.model.bio.Location
179425,181025,1,2001287,2001288,2000003,org.intermine.model.bio.Location
197855,201468,1,2001289,2001290,2000003,org.intermine.model.bio.Location
197855,201468,1,2001292,2001293,2000003,org.intermine.model.bio.Location
197855,197933,1,2001294,2001295,2000003,org.intermine.model.bio.Location
197998,200899,1,2001296,2001297,2000003,org.intermine.model.bio.Location
201129,201468,1,2001298,2001299,2000003,org.intermine.model.bio.Location
62420,63633,-1,2001300,2001301,2000003,org.intermine.model.bio.Location
62420,63633,1,2001303,2001304,2000003,org.intermine.model.bio.Location
62420,63418,-1,2001305,2001306,2000003,org.intermine.model.bio.Location
63580,63633,-1,2001307,2001308,2000003,org.intermine.model.bio.Location
66050,67222,-1,2001309,2001310,2000003,org.intermine.model.bio.Location
66050,67222,1,2001312,2001313,2000003,org.intermine.model.bio.Location
66050,67054,-1,2001314,2001315,2000003,org.intermine.model.bio.Location
67151,67222,-1,2001316,2001317,2000003,org.intermine.model.bio.Location
69537,70650,-1,2001318,2001319,2000003,org.intermine.model.bio.Location
69537,70650,1,2001321,2001322,2000003,org.intermine.model.bio.Location
69537,70397,-1,2001323,2001324,2000003,org.intermine.model.bio.Location
70582,70650,-1,2001325,2001326,2000003,org.intermine.model.bio.Location
79215,79452,1,2001327,2001328,2000003,org.intermine.model.bio.Location
79215,79452,1,2001330,2001331,2000003,org.intermine.model.bio.Location
79215,79452,1,2001332,2001333,2000003,org.intermine.model.bio.Location
126553,128375,-1,2001334,2001335,2000003,org.intermine.model.bio.Location
126553,128375,1,2001337,2001338,2000003,org.intermine.model.bio.Location
126553,127251,-1,2001339,2001340,2000003,org.intermine.model.bio.Location
127383,128375,-1,2001341,2001342,2000003,org.intermine.model.bio.Location
129194,131074,-1,2001343,2001344,2000003,org.intermine.model.bio.Location
129194,131074,1,2001346,2001347,2000003,org.intermine.model.bio.Location
129194,131074,-1,2001348,2001349,2000003,org.intermine.model.bio.Location
132267,133305,-1,2001350,2001351,2000003,org.intermine.model.bio.Location
132267,133305,1,2001353,2001354,2000003,org.intermine.model.bio.Location
132267,132372,-1,2001355,2001356,2000003,org.intermine.model.bio.Location
132493,132589,-1,2001357,2001358,2000003,org.intermine.model.bio.Location
132715,132831,-1,2001359,2001360,2000003,org.intermine.model.bio.Location
132927,133163,-1,2001361,2001362,2000003,org.intermine.model.bio.Location
133251,133305,-1,2001363,2001364,2000003,org.intermine.model.bio.Location
154410,160660,1,2001365,2001366,2000003,org.intermine.model.bio.Location
154410,160660,1,2001368,2001369,2000003,org.intermine.model.bio.Location
154410,156754,1,2001370,2001371,2000003,org.intermine.model.bio.Location
156891,159200,1,2001372,2001373,2000003,org.intermine.model.bio.Location
159375,159468,1,2001374,2001375,2000003,org.intermine.model.bio.Location
