identifier,id,subjectid,sourceid,class
XP_001349222.1,1002974,1002972,1000080,org.intermine.model.bio.CrossReference
XP_001350391.1,1002980,1002979,1000080,org.intermine.model.bio.CrossReference
XP_001350168.1,1002984,1002983,1000080,org.intermine.model.bio.CrossReference
XP_001349896.1,1002988,1002987,1000080,org.intermine.model.bio.CrossReference
XP_001351547.1,1002992,1002991,1000080,org.intermine.model.bio.CrossReference
XP_001347978.1,1002997,1002996,1000080,org.intermine.model.bio.CrossReference
XP_001347766.1,1003010,1003009,1000080,org.intermine.model.bio.CrossReference
XP_001347571.1,1003017,1003016,1000080,org.intermine.model.bio.CrossReference
XP_001347323.1,1003029,1003028,1000080,org.intermine.model.bio.CrossReference
XP_001348786.1,1003040,1003039,1000080,org.intermine.model.bio.CrossReference
XP_001348538.1,1003048,1003047,1000080,org.intermine.model.bio.CrossReference
XP_001348196.1,1003053,1003052,1000080,org.intermine.model.bio.CrossReference
XP_001351136.1,1003058,1003056,1000080,org.intermine.model.bio.CrossReference
XP_001351181.1,1003063,1003061,1000080,org.intermine.model.bio.CrossReference
XP_001349702.1,1003067,1003066,1000080,org.intermine.model.bio.CrossReference
XP_001351226.1,1003072,1003070,1000080,org.intermine.model.bio.CrossReference
XP_966049.1,1003079,1003078,1000080,org.intermine.model.bio.CrossReference
XP_001351497.1,1003083,1003082,1000080,org.intermine.model.bio.CrossReference
XP_001352209.1,1003087,1003086,1000080,org.intermine.model.bio.CrossReference
XP_001351889.1,1003092,1003090,1000080,org.intermine.model.bio.CrossReference
XP_001351641.1,1003096,1003095,1000080,org.intermine.model.bio.CrossReference
XP_001350921.1,1003101,1003100,1000080,org.intermine.model.bio.CrossReference
XP_001350646.1,1003110,1003109,1000080,org.intermine.model.bio.CrossReference
XP_001349318.1,1003114,1003113,1000080,org.intermine.model.bio.CrossReference
XP_001349483.1,1003118,1003117,1000080,org.intermine.model.bio.CrossReference
XP_001349113.1,1003122,1003121,1000080,org.intermine.model.bio.CrossReference
XP_001350363.1,1003126,1003125,1000080,org.intermine.model.bio.CrossReference
XP_001350126.1,1003130,1003129,1000080,org.intermine.model.bio.CrossReference
XP_001349870.1,1003137,1003136,1000080,org.intermine.model.bio.CrossReference
XP_001348026.1,1003142,1003141,1000080,org.intermine.model.bio.CrossReference
XP_001347781.1,1003154,1003153,1000080,org.intermine.model.bio.CrossReference
XP_001347580.1,1003159,1003158,1000080,org.intermine.model.bio.CrossReference
XP_001347293.1,1003164,1003163,1000080,org.intermine.model.bio.CrossReference
XP_001348686.1,1003169,1003168,1000080,org.intermine.model.bio.CrossReference
XP_001348380.1,1003174,1003173,1000080,org.intermine.model.bio.CrossReference
XP_001349615.1,1003178,1003177,1000080,org.intermine.model.bio.CrossReference
XP_966238.1,1003183,1003182,1000080,org.intermine.model.bio.CrossReference
XP_966056.1,1003188,1003187,1000080,org.intermine.model.bio.CrossReference
XP_001351000.1,1003193,1003191,1000080,org.intermine.model.bio.CrossReference
XP_001352099.1,1003197,1003196,1000080,org.intermine.model.bio.CrossReference
XP_001351885.1,1003202,1003200,1000080,org.intermine.model.bio.CrossReference
XP_001351621.1,1003206,1003205,1000080,org.intermine.model.bio.CrossReference
XP_001350858.1,1003211,1003210,1000080,org.intermine.model.bio.CrossReference
XP_001350594.1,1003231,1003230,1000080,org.intermine.model.bio.CrossReference
XP_001350423.1,1003236,1003235,1000080,org.intermine.model.bio.CrossReference
XP_001349468.1,1003241,1003240,1000080,org.intermine.model.bio.CrossReference
XP_001349212.1,1003246,1003244,1000080,org.intermine.model.bio.CrossReference
XP_001350402.1,1003250,1003249,1000080,org.intermine.model.bio.CrossReference
XP_001350110.1,1003256,1003255,1000080,org.intermine.model.bio.CrossReference
XP_001349913.1,1003260,1003259,1000080,org.intermine.model.bio.CrossReference
XP_001347984.1,1003276,1003275,1000080,org.intermine.model.bio.CrossReference
XP_001347729.1,1003288,1003287,1000080,org.intermine.model.bio.CrossReference
XP_001347398.1,1003293,1003292,1000080,org.intermine.model.bio.CrossReference
XP_001348784.1,1003302,1003301,1000080,org.intermine.model.bio.CrossReference
XP_001348551.1,1003310,1003309,1000080,org.intermine.model.bio.CrossReference
XP_001348242.1,1003315,1003314,1000080,org.intermine.model.bio.CrossReference
XP_001349668.1,1003319,1003318,1000080,org.intermine.model.bio.CrossReference
XP_001351305.1,1003324,1003322,1000080,org.intermine.model.bio.CrossReference
XP_966205.1,1003334,1003332,1000080,org.intermine.model.bio.CrossReference
XP_001350862.1,1003345,1003344,1000080,org.intermine.model.bio.CrossReference
XP_001351478.1,1003349,1003348,1000080,org.intermine.model.bio.CrossReference
XP_001350962.1,1003354,1003352,1000080,org.intermine.model.bio.CrossReference
XP_001352029.1,1003358,1003357,1000080,org.intermine.model.bio.CrossReference
XP_001351773.1,1003362,1003361,1000080,org.intermine.model.bio.CrossReference
XP_001350711.1,1003376,1003375,1000080,org.intermine.model.bio.CrossReference
XP_001350464.1,1003386,1003385,1000080,org.intermine.model.bio.CrossReference
XP_001349316.1,1003390,1003389,1000080,org.intermine.model.bio.CrossReference
XP_001349055.1,1003394,1003393,1000080,org.intermine.model.bio.CrossReference
XP_001350311.1,1003398,1003397,1000080,org.intermine.model.bio.CrossReference
XP_001350045.1,1003402,1003401,1000080,org.intermine.model.bio.CrossReference
XP_001349751.1,1003406,1003405,1000080,org.intermine.model.bio.CrossReference
XP_001348085.1,1003411,1003410,1000080,org.intermine.model.bio.CrossReference
XP_001347783.1,1003416,1003415,1000080,org.intermine.model.bio.CrossReference
XP_001347526.1,1003431,1003430,1000080,org.intermine.model.bio.CrossReference
XP_001347294.1,1003436,1003435,1000080,org.intermine.model.bio.CrossReference
XP_001348756.1,1003441,1003440,1000080,org.intermine.model.bio.CrossReference
XP_001348550.1,1003446,1003445,1000080,org.intermine.model.bio.CrossReference
XP_001348281.1,1003451,1003450,1000080,org.intermine.model.bio.CrossReference
XP_001349605.1,1003455,1003454,1000080,org.intermine.model.bio.CrossReference
XP_001351092.1,1003460,1003458,1000080,org.intermine.model.bio.CrossReference
XP_966203.1,1003465,1003464,1000080,org.intermine.model.bio.CrossReference
XP_001351027.1,1003470,1003468,1000080,org.intermine.model.bio.CrossReference
XP_001352130.1,1003474,1003473,1000080,org.intermine.model.bio.CrossReference
XP_001351906.1,1003479,1003478,1000080,org.intermine.model.bio.CrossReference
XP_001351638.1,1003483,1003482,1000080,org.intermine.model.bio.CrossReference
XP_001350893.1,1003488,1003487,1000080,org.intermine.model.bio.CrossReference
XP_001350611.1,1003493,1003492,1000080,org.intermine.model.bio.CrossReference
XP_001349503.1,1003497,1003496,1000080,org.intermine.model.bio.CrossReference
XP_001349280.1,1003501,1003500,1000080,org.intermine.model.bio.CrossReference
XP_001349062.1,1003505,1003504,1000080,org.intermine.model.bio.CrossReference
XP_001350195.1,1003509,1003508,1000080,org.intermine.model.bio.CrossReference
XP_001349905.1,1003515,1003512,1000080,org.intermine.model.bio.CrossReference
XP_001351532.1,1003519,1003518,1000080,org.intermine.model.bio.CrossReference
XP_001348095.1,1003524,1003523,1000080,org.intermine.model.bio.CrossReference
XP_001347874.1,1003546,1003545,1000080,org.intermine.model.bio.CrossReference
XP_001347631.1,1003551,1003550,1000080,org.intermine.model.bio.CrossReference
XP_001347408.1,1003567,1003566,1000080,org.intermine.model.bio.CrossReference
XP_001348782.1,1003578,1003577,1000080,org.intermine.model.bio.CrossReference
XP_001348491.1,1003597,1003596,1000080,org.intermine.model.bio.CrossReference
XP_001348287.1,1003606,1003605,1000080,org.intermine.model.bio.CrossReference
XP_001349640.1,1003610,1003609,1000080,org.intermine.model.bio.CrossReference
XP_001351275.1,1003615,1003613,1000080,org.intermine.model.bio.CrossReference
XP_966265.1,1003627,1003626,1000080,org.intermine.model.bio.CrossReference
XP_001351959.1,1003631,1003630,1000080,org.intermine.model.bio.CrossReference
XP_001351367.1,1003635,1003634,1000080,org.intermine.model.bio.CrossReference
XP_001352205.1,1003639,1003638,1000080,org.intermine.model.bio.CrossReference
XP_001352020.1,1003643,1003642,1000080,org.intermine.model.bio.CrossReference
XP_001351770.1,1003647,1003646,1000080,org.intermine.model.bio.CrossReference
XP_001350798.1,1003660,1003659,1000080,org.intermine.model.bio.CrossReference
XP_001350572.1,1003665,1003664,1000080,org.intermine.model.bio.CrossReference
XP_001349481.1,1003669,1003668,1000080,org.intermine.model.bio.CrossReference
XP_001349251.1,1003673,1003672,1000080,org.intermine.model.bio.CrossReference
XP_001350394.1,1003677,1003676,1000080,org.intermine.model.bio.CrossReference
XP_001350184.1,1003681,1003680,1000080,org.intermine.model.bio.CrossReference
XP_001349961.1,1003685,1003684,1000080,org.intermine.model.bio.CrossReference
XP_001347991.1,1003692,1003691,1000080,org.intermine.model.bio.CrossReference
XP_001347712.1,1003697,1003696,1000080,org.intermine.model.bio.CrossReference
XP_001347515.1,1003702,1003701,1000080,org.intermine.model.bio.CrossReference
XP_001348872.1,1003707,1003706,1000080,org.intermine.model.bio.CrossReference
XP_001348678.1,1003712,1003711,1000080,org.intermine.model.bio.CrossReference
XP_001348421.1,1003717,1003716,1000080,org.intermine.model.bio.CrossReference
XP_001348219.1,1003722,1003721,1000080,org.intermine.model.bio.CrossReference
XP_001351409.1,1003726,1003725,1000080,org.intermine.model.bio.CrossReference
XP_001351316.1,1003732,1003729,1000080,org.intermine.model.bio.CrossReference
XP_966246.1,1003744,1003743,1000080,org.intermine.model.bio.CrossReference
XP_966030.1,1003749,1003748,1000080,org.intermine.model.bio.CrossReference
XP_001351036.1,1003754,1003752,1000080,org.intermine.model.bio.CrossReference
XP_001352077.1,1003758,1003757,1000080,org.intermine.model.bio.CrossReference
XP_001351908.1,1003762,1003761,1000080,org.intermine.model.bio.CrossReference
XP_001351699.1,1003766,1003765,1000080,org.intermine.model.bio.CrossReference
XP_001350672.1,1003771,1003770,1000080,org.intermine.model.bio.CrossReference
XP_001350452.1,1003776,1003775,1000080,org.intermine.model.bio.CrossReference
XP_001348771.1,1003788,1003787,1000080,org.intermine.model.bio.CrossReference
XP_001349336.1,1003794,1003793,1000080,org.intermine.model.bio.CrossReference
XP_001349079.1,1003798,1003797,1000080,org.intermine.model.bio.CrossReference
XP_001350303.1,1003802,1003801,1000080,org.intermine.model.bio.CrossReference
XP_001350114.1,1003806,1003805,1000080,org.intermine.model.bio.CrossReference
XP_001349891.1,1003810,1003809,1000080,org.intermine.model.bio.CrossReference
XP_001348139.1,1003815,1003814,1000080,org.intermine.model.bio.CrossReference
XP_001347954.1,1003820,1003819,1000080,org.intermine.model.bio.CrossReference
XP_001347706.1,1003825,1003824,1000080,org.intermine.model.bio.CrossReference
XP_001347491.1,1003830,1003829,1000080,org.intermine.model.bio.CrossReference
XP_001348907.1,1003835,1003834,1000080,org.intermine.model.bio.CrossReference
XP_001348537.1,1003845,1003844,1000080,org.intermine.model.bio.CrossReference
XP_001348357.1,1003850,1003849,1000080,org.intermine.model.bio.CrossReference
XP_001351407.1,1003854,1003853,1000080,org.intermine.model.bio.CrossReference
XP_001351200.1,1003859,1003857,1000080,org.intermine.model.bio.CrossReference
XP_001349521.1,1003863,1003862,1000080,org.intermine.model.bio.CrossReference
XP_966107.1,1003868,1003867,1000080,org.intermine.model.bio.CrossReference
XP_001351495.1,1003872,1003871,1000080,org.intermine.model.bio.CrossReference
XP_001352149.1,1003876,1003875,1000080,org.intermine.model.bio.CrossReference
XP_001351894.1,1003880,1003879,1000080,org.intermine.model.bio.CrossReference
XP_001351595.1,1003884,1003883,1000080,org.intermine.model.bio.CrossReference
XP_001350796.1,1003897,1003896,1000080,org.intermine.model.bio.CrossReference
XP_001350442.1,1003902,1003901,1000080,org.intermine.model.bio.CrossReference
XP_001349404.1,1003906,1003905,1000080,org.intermine.model.bio.CrossReference
XP_001349185.1,1003910,1003909,1000080,org.intermine.model.bio.CrossReference
XP_001349025.1,1003914,1003913,1000080,org.intermine.model.bio.CrossReference
XP_001350235.1,1003918,1003917,1000080,org.intermine.model.bio.CrossReference
XP_001349958.1,1003922,1003921,1000080,org.intermine.model.bio.CrossReference
XP_001351523.1,1003926,1003925,1000080,org.intermine.model.bio.CrossReference
XP_001348084.1,1003931,1003930,1000080,org.intermine.model.bio.CrossReference
XP_001347806.1,1003936,1003935,1000080,org.intermine.model.bio.CrossReference
XP_001347514.1,1003941,1003940,1000080,org.intermine.model.bio.CrossReference
XP_001348925.1,1003946,1003945,1000080,org.intermine.model.bio.CrossReference
XP_001348723.1,1003951,1003950,1000080,org.intermine.model.bio.CrossReference
XP_001348504.1,1003956,1003955,1000080,org.intermine.model.bio.CrossReference
XP_001348246.1,1003961,1003960,1000080,org.intermine.model.bio.CrossReference
XP_001351421.1,1003965,1003964,1000080,org.intermine.model.bio.CrossReference
XP_001349690.1,1003970,1003969,1000080,org.intermine.model.bio.CrossReference
XP_966272.1,1003980,1003979,1000080,org.intermine.model.bio.CrossReference
XP_966103.1,1003987,1003986,1000080,org.intermine.model.bio.CrossReference
XP_001351464.1,1003992,1003991,1000080,org.intermine.model.bio.CrossReference
XP_001352187.1,1003996,1003995,1000080,org.intermine.model.bio.CrossReference
XP_001351862.1,1004000,1003999,1000080,org.intermine.model.bio.CrossReference
XP_001351585.1,1004004,1004003,1000080,org.intermine.model.bio.CrossReference
XP_001350874.1,1004009,1004008,1000080,org.intermine.model.bio.CrossReference
XP_001350707.1,1004014,1004013,1000080,org.intermine.model.bio.CrossReference
XP_001350531.1,1004019,1004018,1000080,org.intermine.model.bio.CrossReference
XP_001350392.1,1004024,1004023,1000080,org.intermine.model.bio.CrossReference
XP_001349329.1,1004028,1004027,1000080,org.intermine.model.bio.CrossReference
XP_001349074.1,1004032,1004031,1000080,org.intermine.model.bio.CrossReference
XP_001350292.1,1004036,1004035,1000080,org.intermine.model.bio.CrossReference
XP_001350013.1,1004040,1004039,1000080,org.intermine.model.bio.CrossReference
XP_001349782.1,1004044,1004043,1000080,org.intermine.model.bio.CrossReference
XP_001347907.1,1004049,1004048,1000080,org.intermine.model.bio.CrossReference
XP_001347654.1,1004054,1004053,1000080,org.intermine.model.bio.CrossReference
XP_001347451.1,1004059,1004058,1000080,org.intermine.model.bio.CrossReference
XP_001348882.1,1004064,1004063,1000080,org.intermine.model.bio.CrossReference
XP_001348672.1,1004069,1004068,1000080,org.intermine.model.bio.CrossReference
XP_001348372.1,1004074,1004073,1000080,org.intermine.model.bio.CrossReference
XP_001349606.1,1004084,1004083,1000080,org.intermine.model.bio.CrossReference
XP_966138.1,1004089,1004088,1000080,org.intermine.model.bio.CrossReference
XP_001351006.1,1004094,1004092,1000080,org.intermine.model.bio.CrossReference
XP_001352019.1,1004098,1004097,1000080,org.intermine.model.bio.CrossReference
XP_001351732.1,1004102,1004101,1000080,org.intermine.model.bio.CrossReference
XP_001350757.1,1004107,1004106,1000080,org.intermine.model.bio.CrossReference
XP_001350448.1,1004112,1004111,1000080,org.intermine.model.bio.CrossReference
XP_001349237.1,1004116,1004115,1000080,org.intermine.model.bio.CrossReference
XP_001348975.1,1004120,1004119,1000080,org.intermine.model.bio.CrossReference
XP_001350204.1,1004124,1004123,1000080,org.intermine.model.bio.CrossReference
XP_001349974.1,1004129,1004128,1000080,org.intermine.model.bio.CrossReference
XP_001348140.1,1004134,1004133,1000080,org.intermine.model.bio.CrossReference
XP_001347896.1,1004145,1004144,1000080,org.intermine.model.bio.CrossReference
XP_001347647.1,1004165,1004164,1000080,org.intermine.model.bio.CrossReference
XP_001347400.1,1004173,1004172,1000080,org.intermine.model.bio.CrossReference
XP_001348743.1,1004178,1004177,1000080,org.intermine.model.bio.CrossReference
XP_001348510.1,1004183,1004182,1000080,org.intermine.model.bio.CrossReference
XP_001348211.1,1004202,1004201,1000080,org.intermine.model.bio.CrossReference
XP_001351188.1,1004206,1004205,1000080,org.intermine.model.bio.CrossReference
